bank_id,year,return_code,value,reported_date
MABK,2015,P5,1693.19,2015-12-31
MABK,2015,P6,1775.0,2015-12-31
MABK,2015,P7,1242.5,2015-12-31
MABK,2015,L1,38692.66,2015-12-31
MABK,2015,D1,53840.5,2015-12-31
MABK,2015,R1,17.69,2015-12-31
MABK,2015,C1,15.71,2015-12-31
MABK,2016,A1,69911.3,2016-12-31
MABK,2016,A2,59603.12,2016-12-31
MABK,2016,E1,10308.18,2016-12-31
MABK,2016,P1,4453.25,2016-12-31
MABK,2016,P2,1430.62,2016-12-31
MABK,2016,P3,3022.63,2016-12-31
MABK,2016,P4,1265.59,2016-12-31
MABK,2016,P5,2063.43,2016-12-31
MABK,2016,P6,2224.79,2016-12-31
MABK,2016,P7,1557.35,2016-12-31
MABK,2016,L1,44493.06,2016-12-31
MABK,2016,D1,54685.79,2016-12-31
MABK,2016,R1,8.88,2016-12-31
MABK,2016,C1,20.79,2016-12-31
MABK,2017,A1,78146.31,2017-12-31
MABK,2017,A2,69630.74,2017-12-31
MABK,2017,E1,8515.56,2017-12-31
MABK,2017,P1,5141.11,2017-12-31
MABK,2017,P2,1582.95,2017-12-31
MABK,2017,P3,3558.16,2017-12-31
MABK,2017,P4,1160.98,2017-12-31
MABK,2017,P5,2231.89,2017-12-31
MABK,2017,P6,2487.25,2017-12-31
MABK,2017,P7,1741.08,2017-12-31
MABK,2017,L1,43440.44,2017-12-31
MABK,2017,D1,66012.81,2017-12-31
MABK,2017,R1,12.84,2017-12-31
MABK,2017,C1,14.61,2017-12-31
MABK,2018,A1,87053.92,2018-12-31
MABK,2018,A2,76380.61,2018-12-31
MABK,2018,E1,10673.31,2018-12-31
MABK,2018,P1,6241.52,2018-12-31
MABK,2018,P2,2779.72,2018-12-31
MABK,2018,P3,3461.81,2018-12-31
MABK,2018,P4,1399.88,2018-12-31
MABK,2018,P5,2552.2,2018-12-31
MABK,2018,P6,2309.49,2018-12-31
MABK,2018,P7,1616.64,2018-12-31
MABK,2018,L1,56274.24,2018-12-31
MABK,2018,D1,71487.28,2018-12-31
MABK,2018,R1,11.59,2018-12-31
MABK,2018,C1,19.5,2018-12-31
MABK,2019,A1,95821.22,2019-12-31
MABK,2019,A2,83991.0,2019-12-31
MABK,2019,E1,11830.21,2019-12-31
MABK,2019,P1,4564.13,2019-12-31
MABK,2019,P2,2903.03,2019-12-31
MABK,2019,P3,1661.1,2019-12-31
MABK,2019,P4,708.62,2019-12-31
MABK,2019,P5,1201.38,2019-12-31
MABK,2019,P6,1168.34,2019-12-31
MABK,2019,P7,817.84,2019-12-31
MABK,2019,L1,56296.3,2019-12-31
MABK,2019,D1,76258.07,2019-12-31
MABK,2019,R1,17.52,2019-12-31
MABK,2019,C1,19.16,2019-12-31
MABK,2020,A1,102150.2,2020-12-31
MABK,2020,A2,89264.16,2020-12-31
MABK,2020,E1,12886.04,2020-12-31
MABK,2020,P1,4813.5,2020-12-31
MABK,2020,P2,2612.77,2020-12-31
MABK,2020,P3,2200.73,2020-12-31
MABK,2020,P4,978.39,2020-12-31
MABK,2020,P5,1534.92,2020-12-31
MABK,2020,P6,1644.2,2020-12-31
MABK,2020,P7,1150.94,2020-12-31
MABK,2020,L1,57173.29,2020-12-31
MABK,2020,D1,81345.45,2020-12-31
MABK,2020,R1,16.38,2020-12-31
MABK,2020,C1,14.61,2020-12-31
MABK,2021,A1,111843.7,2021-12-31
MABK,2021,A2,95697.32,2021-12-31
MABK,2021,E1,16146.39,2021-12-31
MABK,2021,P1,6011.83,2021-12-31
MABK,2021,P2,2120.11,2021-12-31
MABK,2021,P3,3891.72,2021-12-31
MABK,2021,P4,1265.61,2021-12-31
MABK,2021,P5,2409.29,2021-12-31
MABK,2021,P6,2748.04,2021-12-31
MABK,2021,P7,1923.63,2021-12-31
MABK,2021,L1,65450.23,2021-12-31
MABK,2021,D1,90255.78,2021-12-31
MABK,2021,R1,9.89,2021-12-31
MABK,2021,C1,14.84,2021-12-31
MABK,2022,A1,124050.0,2022-12-31
MABK,2022,A2,110575.74,2022-12-31
MABK,2022,E1,13474.26,2022-12-31
MABK,2022,P1,7307.56,2022-12-31
MABK,2022,P2,2396.14,2022-12-31
MABK,2022,P3,4911.42,2022-12-31
MABK,2022,P4,2323.31,2022-12-31
MABK,2022,P5,3859.2,2022-12-31
MABK,2022,P6,3375.53,2022-12-31
MABK,2022,P7,2362.87,2022-12-31
MABK,2022,L1,68572.81,2022-12-31
MABK,2022,D1,100067.33,2022-12-31
MABK,2022,R1,9.59,2022-12-31
MABK,2022,C1,20.88,2022-12-31
MABK,2023,A1,140576.46,2023-12-31
MABK,2023,A2,119842.47,2023-12-31
MABK,2023,E1,20733.99,2023-12-31
MABK,2023,P1,8102.09,2023-12-31
MABK,2023,P2,3450.31,2023-12-31
MABK,2023,P3,4651.78,2023-12-31
MABK,2023,P4,2028.89,2023-12-31
MABK,2023,P5,3432.14,2023-12-31
MABK,2023,P6,3248.53,2023-12-31
MABK,2023,P7,2273.97,2023-12-31
MABK,2023,L1,74050.87,2023-12-31
MABK,2023,D1,113118.36,2023-12-31
MABK,2023,R1,8.12,2023-12-31
MABK,2023,C1,17.52,2023-12-31
MABK,2024,A1,157513.38,2024-12-31
MABK,2024,A2,138867.42,2024-12-31
MABK,2024,E1,18645.97,2024-12-31
MABK,2024,P1,10232.93,2024-12-31
MABK,2024,P2,2742.84,2024-12-31
MABK,2024,P3,7490.09,2024-12-31
MABK,2024,P4,3252.93,2024-12-31
MABK,2024,P5,5634.68,2024-12-31
MABK,2024,P6,5108.34,2024-12-31
MABK,2024,P7,3575.84,2024-12-31
MABK,2024,L1,91892.24,2024-12-31
MABK,2024,D1,127903.71,2024-12-31
MABK,2024,R1,14.41,2024-12-31
MABK,2024,C1,18.83,2024-12-31
MABK,2025,A1,166573.9,2025-12-31
MABK,2025,A2,149556.96,2025-12-31
MABK,2025,E1,17016.94,2025-12-31
MABK,2025,P1,9031.68,2025-12-31
MABK,2025,P2,3875.2,2025-12-31
MABK,2025,P3,5156.48,2025-12-31
MABK,2025,P4,2216.78,2025-12-31
MABK,2025,P5,3518.86,2025-12-31
MABK,2025,P6,3854.4,2025-12-31
MABK,2025,P7,2698.08,2025-12-31
MABK,2025,L1,93681.06,2025-12-31
MABK,2025,D1,141364.5,2025-12-31
MABK,2025,R1,12.29,2025-12-31
MABK,2025,C1,19.19,2025-12-31
PRMB,2015,A1,164029.41,2015-12-31
PRMB,2015,A2,140806.56,2015-12-31
PRMB,2015,E1,23222.84,2015-12-31
PRMB,2015,P1,9204.12,2015-12-31
PRMB,2015,P2,2842.43,2015-12-31
PRMB,2015,P3,6361.7,2015-12-31
PRMB,2015,P4,2862.85,2015-12-31
PRMB,2015,P5,4667.38,2015-12-31
PRMB,2015,P6,4557.16,2015-12-31
PRMB,2015,P7,3190.01,2015-12-31
PRMB,2015,L1,113429.13,2015-12-31
PRMB,2015,D1,127868.24,2015-12-31
PRMB,2015,R1,11.89,2015-12-31
PRMB,2015,C1,19.67,2015-12-31
PRMB,2016,A1,179053.54,2016-12-31
PRMB,2016,A2,154054.82,2016-12-31
PRMB,2016,E1,24998.72,2016-12-31
PRMB,2016,P1,12077.63,2016-12-31
PRMB,2016,P2,4600.65,2016-12-31
PRMB,2016,P3,7476.98,2016-12-31
PRMB,2016,P4,3356.42,2016-12-31
PRMB,2016,P5,5385.11,2016-12-31
PRMB,2016,P6,5448.29,2016-12-31
PRMB,2016,P7,3813.8,2016-12-31
PRMB,2016,L1,121759.73,2016-12-31
PRMB,2016,D1,139469.02,2016-12-31
PRMB,2016,R1,8.81,2016-12-31
PRMB,2016,C1,21.82,2016-12-31
PRMB,2017,A1,194822.14,2017-12-31
PRMB,2017,A2,171946.94,2017-12-31
PRMB,2017,E1,22875.2,2017-12-31
PRMB,2017,P1,15513.83,2017-12-31
PRMB,2017,P2,4446.69,2017-12-31
PRMB,2017,P3,11067.13,2017-12-31
PRMB,2017,P4,3366.5,2017-12-31
PRMB,2017,P5,7356.05,2017-12-31
PRMB,2017,P6,7077.58,2017-12-31
PRMB,2017,P7,4954.31,2017-12-31
PRMB,2017,L1,129747.41,2017-12-31
PRMB,2017,D1,158144.44,2017-12-31
PRMB,2017,R1,17.36,2017-12-31
PRMB,2017,C1,19.9,2017-12-31
PRMB,2018,A1,206789.63,2018-12-31
PRMB,2018,A2,178304.81,2018-12-31
PRMB,2018,E1,28484.82,2018-12-31
PRMB,2018,P1,14645.69,2018-12-31
PRMB,2018,P2,4239.31,2018-12-31
PRMB,2018,P3,10406.39,2018-12-31
PRMB,2018,P4,3406.38,2018-12-31
PRMB,2018,P5,6489.03,2018-12-31
PRMB,2018,P6,7323.74,2018-12-31
PRMB,2018,P7,5126.62,2018-12-31
PRMB,2018,L1,138646.57,2018-12-31
PRMB,2018,D1,160969.09,2018-12-31
PRMB,2018,R1,16.38,2018-12-31
PRMB,2018,C1,14.51,2018-12-31
PRMB,2019,A1,226332.73,2019-12-31
PRMB,2019,A2,197968.16,2019-12-31
PRMB,2019,E1,28364.57,2019-12-31
PRMB,2019,P1,12705.93,2019-12-31
PRMB,2019,P2,7022.01,2019-12-31
PRMB,2019,P3,5683.93,2019-12-31
PRMB,2019,P4,2542.41,2019-12-31
PRMB,2019,P5,4419.65,2019-12-31
PRMB,2019,P6,3806.69,2019-12-31
PRMB,2019,P7,2664.69,2019-12-31
PRMB,2019,L1,144918.61,2019-12-31
PRMB,2019,D1,187712.06,2019-12-31
PRMB,2019,R1,8.81,2019-12-31
PRMB,2019,C1,16.97,2019-12-31
PRMB,2020,A1,247945.33,2020-12-31
PRMB,2020,A2,215563.91,2020-12-31
PRMB,2020,E1,32381.42,2020-12-31
PRMB,2020,P1,10115.69,2020-12-31
PRMB,2020,P2,7958.19,2020-12-31
PRMB,2020,P3,2157.5,2020-12-31
PRMB,2020,P4,987.04,2020-12-31
PRMB,2020,P5,1702.52,2020-12-31
PRMB,2020,P6,1442.02,2020-12-31
PRMB,2020,P7,1009.41,2020-12-31
PRMB,2020,L1,125203.05,2020-12-31
PRMB,2020,D1,203262.74,2020-12-31
PRMB,2020,R1,16.89,2020-12-31
PRMB,2020,C1,20.11,2020-12-31
PRMB,2021,A1,264211.9,2021-12-31
PRMB,2021,A2,226475.41,2021-12-31
PRMB,2021,E1,37736.49,2021-12-31
PRMB,2021,P1,14581.12,2021-12-31
PRMB,2021,P2,7948.47,2021-12-31
PRMB,2021,P3,6632.65,2021-12-31
PRMB,2021,P4,2530.56,2021-12-31
PRMB,2021,P5,4304.76,2021-12-31
PRMB,2021,P6,4858.45,2021-12-31
PRMB,2021,P7,3400.92,2021-12-31
PRMB,2021,L1,142921.64,2021-12-31
PRMB,2021,D1,204244.63,2021-12-31
PRMB,2021,R1,16.02,2021-12-31
PRMB,2021,C1,17.81,2021-12-31
PRMB,2022,A1,289034.23,2022-12-31
PRMB,2022,A2,247670.35,2022-12-31
PRMB,2022,E1,41363.89,2022-12-31
PRMB,2022,P1,16406.03,2022-12-31
PRMB,2022,P2,6807.42,2022-12-31
PRMB,2022,P3,9598.6,2022-12-31
PRMB,2022,P4,3791.04,2022-12-31
PRMB,2022,P5,7264.8,2022-12-31
PRMB,2022,P6,6124.84,2022-12-31
PRMB,2022,P7,4287.39,2022-12-31
PRMB,2022,L1,195942.09,2022-12-31
PRMB,2022,D1,228466.32,2022-12-31
PRMB,2022,R1,17.56,2022-12-31
PRMB,2022,C1,16.9,2022-12-31
PRMB,2023,A1,316995.71,2023-12-31
PRMB,2023,A2,270290.47,2023-12-31
PRMB,2023,E1,46705.24,2023-12-31
PRMB,2023,P1,18370.41,2023-12-31
PRMB,2023,P2,6799.12,2023-12-31
PRMB,2023,P3,11571.29,2023-12-31
PRMB,2023,P4,5090.65,2023-12-31
PRMB,2023,P5,8431.12,2023-12-31
PRMB,2023,P6,8230.83,2023-12-31
PRMB,2023,P7,5761.58,2023-12-31
PRMB,2023,L1,184691.24,2023-12-31
PRMB,2023,D1,253261.32,2023-12-31
PRMB,2023,R1,11.07,2023-12-31
PRMB,2023,C1,18.18,2023-12-31
PRMB,2024,A1,359449.37,2024-12-31
PRMB,2024,A2,314892.32,2024-12-31
PRMB,2024,E1,44557.06,2024-12-31
PRMB,2024,P1,22895.21,2024-12-31
PRMB,2024,P2,7537.82,2024-12-31
PRMB,2024,P3,15357.39,2024-12-31
PRMB,2024,P4,5229.5,2024-12-31
PRMB,2024,P5,10865.55,2024-12-31
PRMB,2024,P6,9721.34,2024-12-31
PRMB,2024,P7,6804.94,2024-12-31
PRMB,2024,L1,241119.92,2024-12-31
PRMB,2024,D1,296708.04,2024-12-31
PRMB,2024,R1,13.71,2024-12-31
PRMB,2024,C1,14.93,2024-12-31
PRMB,2025,A1,388887.99,2025-12-31
PRMB,2025,A2,333522.32,2025-12-31
PRMB,2025,E1,55365.67,2025-12-31
PRMB,2025,P1,16709.78,2025-12-31
PRMB,2025,P2,11999.48,2025-12-31
PRMB,2025,P3,4710.3,2025-12-31
PRMB,2025,P4,1626.11,2025-12-31
PRMB,2025,P5,2980.52,2025-12-31
PRMB,2025,P6,3355.88,2025-12-31
PRMB,2025,P7,2349.12,2025-12-31
PRMB,2025,L1,198539.73,2025-12-31
PRMB,2025,D1,306086.76,2025-12-31
PRMB,2025,R1,8.07,2025-12-31
PRMB,2025,C1,20.24,2025-12-31
CBAK,2015,A1,153170.97,2015-12-31
CBAK,2015,A2,136302.87,2015-12-31
CBAK,2015,E1,16868.11,2015-12-31
CBAK,2015,P1,8634.71,2015-12-31
CBAK,2015,P2,4410.93,2015-12-31
CBAK,2015,P3,4223.78,2015-12-31
CBAK,2015,P4,1286.31,2015-12-31
CBAK,2015,P5,2818.61,2015-12-31
CBAK,2015,P6,2691.49,2015-12-31
CBAK,2015,P7,1884.04,2015-12-31
CBAK,2015,L1,81344.74,2015-12-31
CBAK,2015,D1,123199.67,2015-12-31
CBAK,2015,R1,15.23,2015-12-31
CBAK,2015,C1,18.01,2015-12-31
CBAK,2016,A1,172262.13,2016-12-31
CBAK,2016,A2,149126.41,2016-12-31
CBAK,2016,E1,23135.71,2016-12-31
CBAK,2016,P1,9804.07,2016-12-31
CBAK,2016,P2,4994.01,2016-12-31
CBAK,2016,P3,4810.06,2016-12-31
CBAK,2016,P4,2161.39,2016-12-31
CBAK,2016,P5,3816.79,2016-12-31
CBAK,2016,P6,3154.66,2016-12-31
CBAK,2016,P7,2208.26,2016-12-31
CBAK,2016,L1,120060.99,2016-12-31
CBAK,2016,D1,140753.72,2016-12-31
CBAK,2016,R1,8.15,2016-12-31
CBAK,2016,C1,18.2,2016-12-31
CBAK,2017,A1,194569.01,2017-12-31
CBAK,2017,A2,172749.95,2017-12-31
CBAK,2017,E1,21819.06,2017-12-31
CBAK,2017,P1,10416.03,2017-12-31
CBAK,2017,P2,4837.05,2017-12-31
CBAK,2017,P3,5578.99,2017-12-31
CBAK,2017,P4,1754.03,2017-12-31
CBAK,2017,P5,3945.89,2017-12-31
CBAK,2017,P6,3387.13,2017-12-31
CBAK,2017,P7,2370.99,2017-12-31
CBAK,2017,L1,119404.26,2017-12-31
CBAK,2017,D1,157915.3,2017-12-31
CBAK,2017,R1,17.26,2017-12-31
CBAK,2017,C1,19.55,2017-12-31
CBAK,2018,A1,213605.74,2018-12-31
CBAK,2018,A2,190272.29,2018-12-31
CBAK,2018,E1,23333.45,2018-12-31
CBAK,2018,P1,12294.5,2018-12-31
CBAK,2018,P2,4670.46,2018-12-31
CBAK,2018,P3,7624.04,2018-12-31
CBAK,2018,P4,3736.35,2018-12-31
CBAK,2018,P5,6188.24,2018-12-31
CBAK,2018,P6,5172.15,2018-12-31
CBAK,2018,P7,3620.51,2018-12-31
CBAK,2018,L1,118484.82,2018-12-31
CBAK,2018,D1,173940.07,2018-12-31
CBAK,2018,R1,10.52,2018-12-31
CBAK,2018,C1,21.63,2018-12-31
CBAK,2019,A1,230239.75,2019-12-31
CBAK,2019,A2,197183.65,2019-12-31
CBAK,2019,E1,33056.1,2019-12-31
CBAK,2019,P1,11148.02,2019-12-31
CBAK,2019,P2,5897.2,2019-12-31
CBAK,2019,P3,5250.82,2019-12-31
CBAK,2019,P4,2581.37,2019-12-31
CBAK,2019,P5,4117.76,2019-12-31
CBAK,2019,P6,3714.43,2019-12-31
CBAK,2019,P7,2600.1,2019-12-31
CBAK,2019,L1,132617.83,2019-12-31
CBAK,2019,D1,178177.58,2019-12-31
CBAK,2019,R1,16.26,2019-12-31
CBAK,2019,C1,18.23,2019-12-31
CBAK,2020,A1,252203.37,2020-12-31
CBAK,2020,A2,225420.47,2020-12-31
CBAK,2020,E1,26782.9,2020-12-31
CBAK,2020,P1,16823.03,2020-12-31
CBAK,2020,P2,5938.6,2020-12-31
CBAK,2020,P3,10884.43,2020-12-31
CBAK,2020,P4,3869.53,2020-12-31
CBAK,2020,P5,7809.06,2020-12-31
CBAK,2020,P6,6944.91,2020-12-31
CBAK,2020,P7,4861.43,2020-12-31
CBAK,2020,L1,143920.9,2020-12-31
CBAK,2020,D1,210432.24,2020-12-31
CBAK,2020,R1,8.04,2020-12-31
CBAK,2020,C1,19.53,2020-12-31
CBAK,2021,A1,271813.86,2021-12-31
CBAK,2021,A2,233358.55,2021-12-31
CBAK,2021,E1,38455.32,2021-12-31
CBAK,2021,P1,12031.23,2021-12-31
CBAK,2021,P2,7801.47,2021-12-31
CBAK,2021,P3,4229.76,2021-12-31
CBAK,2021,P4,1467.13,2021-12-31
CBAK,2021,P5,3103.96,2021-12-31
CBAK,2021,P6,2592.93,2021-12-31
CBAK,2021,P7,1815.05,2021-12-31
CBAK,2021,L1,138317.88,2021-12-31
CBAK,2021,D1,217127.81,2021-12-31
CBAK,2021,R1,15.71,2021-12-31
CBAK,2021,C1,20.71,2021-12-31
CBAK,2022,A1,289994.52,2022-12-31
CBAK,2022,A2,255581.83,2022-12-31
CBAK,2022,E1,34412.7,2022-12-31
CBAK,2022,P1,21618.62,2022-12-31
CBAK,2022,P2,7967.54,2022-12-31
CBAK,2022,P3,13651.08,2022-12-31
CBAK,2022,P4,4220.22,2022-12-31
CBAK,2022,P5,9146.47,2022-12-31
CBAK,2022,P6,8724.83,2022-12-31
CBAK,2022,P7,6107.38,2022-12-31
CBAK,2022,L1,195524.89,2022-12-31
CBAK,2022,D1,238373.19,2022-12-31
CBAK,2022,R1,11.88,2022-12-31
CBAK,2022,C1,17.64,2022-12-31
CBAK,2023,A1,313383.95,2023-12-31
CBAK,2023,A2,267217.59,2023-12-31
CBAK,2023,E1,46166.36,2023-12-31
CBAK,2023,P1,20111.72,2023-12-31
CBAK,2023,P2,7540.91,2023-12-31
CBAK,2023,P3,12570.8,2023-12-31
CBAK,2023,P4,5807.78,2023-12-31
CBAK,2023,P5,8408.4,2023-12-31
CBAK,2023,P6,9970.18,2023-12-31
CBAK,2023,P7,6979.13,2023-12-31
CBAK,2023,L1,188311.22,2023-12-31
CBAK,2023,D1,253231.72,2023-12-31
CBAK,2023,R1,15.99,2023-12-31
CBAK,2023,C1,19.73,2023-12-31
CBAK,2024,A1,350676.91,2024-12-31
CBAK,2024,A2,302020.58,2024-12-31
CBAK,2024,E1,48656.33,2024-12-31
CBAK,2024,P1,18909.95,2024-12-31
CBAK,2024,P2,9581.65,2024-12-31
CBAK,2024,P3,9328.3,2024-12-31
CBAK,2024,P4,3989.05,2024-12-31
CBAK,2024,P5,6656.91,2024-12-31
CBAK,2024,P6,6660.44,2024-12-31
CBAK,2024,P7,4662.31,2024-12-31
CBAK,2024,L1,223870.4,2024-12-31
CBAK,2024,D1,276195.93,2024-12-31
CBAK,2024,R1,11.73,2024-12-31
CBAK,2024,C1,20.64,2024-12-31
CBAK,2025,A1,390961.1,2025-12-31
CBAK,2025,A2,336640.03,2025-12-31
CBAK,2025,E1,54321.07,2025-12-31
CBAK,2025,P1,18265.44,2025-12-31
CBAK,2025,P2,7894.09,2025-12-31
CBAK,2025,P3,10371.34,2025-12-31
CBAK,2025,P4,3360.7,2025-12-31
CBAK,2025,P5,7455.75,2025-12-31
CBAK,2025,P6,6276.29,2025-12-31
CBAK,2025,P7,4393.4,2025-12-31
CBAK,2025,L1,210035.57,2025-12-31
CBAK,2025,D1,310154.36,2025-12-31
CBAK,2025,R1,16.28,2025-12-31
CBAK,2025,C1,15.29,2025-12-31
VICT,2015,A1,219523.74,2015-12-31
VICT,2015,A2,191577.17,2015-12-31
VICT,2015,E1,27946.57,2015-12-31
VICT,2015,P1,12008.66,2015-12-31
VICT,2015,P2,3986.92,2015-12-31
VICT,2015,P3,8021.74,2015-12-31
VICT,2015,P4,3752.35,2015-12-31
VICT,2015,P5,6415.15,2015-12-31
VICT,2015,P6,5358.95,2015-12-31
VICT,2015,P7,3751.26,2015-12-31
VICT,2015,L1,149336.65,2015-12-31
VICT,2015,D1,174390.17,2015-12-31
VICT,2015,R1,12.74,2015-12-31
VICT,2015,C1,15.27,2015-12-31
VICT,2016,A1,231975.68,2016-12-31
VICT,2016,A2,202985.89,2016-12-31
VICT,2016,E1,28989.79,2016-12-31
VICT,2016,P1,13097.05,2016-12-31
VICT,2016,P2,6517.49,2016-12-31
VICT,2016,P3,6579.56,2016-12-31
VICT,2016,P4,2276.12,2016-12-31
VICT,2016,P5,4759.17,2016-12-31
VICT,2016,P6,4096.51,2016-12-31
VICT,2016,P7,2867.55,2016-12-31
VICT,2016,L1,159235.71,2016-12-31
VICT,2016,D1,185208.91,2016-12-31
VICT,2016,R1,14.66,2016-12-31
VICT,2016,C1,20.0,2016-12-31
VICT,2017,A1,252728.06,2017-12-31
VICT,2017,A2,220217.83,2017-12-31
VICT,2017,E1,32510.23,2017-12-31
VICT,2017,P1,15297.67,2017-12-31
VICT,2017,P2,7045.43,2017-12-31
VICT,2017,P3,8252.24,2017-12-31
VICT,2017,P4,3759.82,2017-12-31
VICT,2017,P5,6560.42,2017-12-31
VICT,2017,P6,5451.64,2017-12-31
VICT,2017,P7,3816.15,2017-12-31
VICT,2017,L1,147616.77,2017-12-31
VICT,2017,D1,203456.93,2017-12-31
VICT,2017,R1,8.92,2017-12-31
VICT,2017,C1,17.34,2017-12-31
VICT,2018,A1,280024.53,2018-12-31
VICT,2018,A2,240398.76,2018-12-31
VICT,2018,E1,39625.77,2018-12-31
VICT,2018,P1,15406.86,2018-12-31
VICT,2018,P2,6507.26,2018-12-31
VICT,2018,P3,8899.6,2018-12-31
VICT,2018,P4,3279.92,2018-12-31
VICT,2018,P5,6432.94,2018-12-31
VICT,2018,P6,5746.59,2018-12-31
VICT,2018,P7,4022.61,2018-12-31
VICT,2018,L1,159369.28,2018-12-31
VICT,2018,D1,221383.47,2018-12-31
VICT,2018,R1,10.3,2018-12-31
VICT,2018,C1,20.52,2018-12-31
VICT,2019,A1,318608.8,2019-12-31
VICT,2019,A2,276077.57,2019-12-31
VICT,2019,E1,42531.23,2019-12-31
VICT,2019,P1,22003.68,2019-12-31
VICT,2019,P2,10170.12,2019-12-31
VICT,2019,P3,11833.57,2019-12-31
VICT,2019,P4,5330.6,2019-12-31
VICT,2019,P5,8136.25,2019-12-31
VICT,2019,P6,9027.92,2019-12-31
VICT,2019,P7,6319.54,2019-12-31
VICT,2019,L1,203728.71,2019-12-31
VICT,2019,D1,256261.49,2019-12-31
VICT,2019,R1,14.63,2019-12-31
VICT,2019,C1,15.13,2019-12-31
VICT,2020,A1,365146.06,2020-12-31
VICT,2020,A2,315730.2,2020-12-31
VICT,2020,E1,49415.86,2020-12-31
VICT,2020,P1,23582.18,2020-12-31
VICT,2020,P2,9811.45,2020-12-31
VICT,2020,P3,13770.73,2020-12-31
VICT,2020,P4,5407.19,2020-12-31
VICT,2020,P5,8862.61,2020-12-31
VICT,2020,P6,10315.31,2020-12-31
VICT,2020,P7,7220.72,2020-12-31
VICT,2020,L1,213990.59,2020-12-31
VICT,2020,D1,291131.14,2020-12-31
VICT,2020,R1,10.82,2020-12-31
VICT,2020,C1,20.89,2020-12-31
VICT,2021,A1,416413.97,2021-12-31
VICT,2021,A2,365615.78,2021-12-31
VICT,2021,E1,50798.2,2021-12-31
VICT,2021,P1,24753.07,2021-12-31
VICT,2021,P2,12028.87,2021-12-31
VICT,2021,P3,12724.19,2021-12-31
VICT,2021,P4,5406.43,2021-12-31
VICT,2021,P5,9142.25,2021-12-31
VICT,2021,P6,8988.37,2021-12-31
VICT,2021,P7,6291.86,2021-12-31
VICT,2021,L1,210276.28,2021-12-31
VICT,2021,D1,330683.58,2021-12-31
VICT,2021,R1,10.71,2021-12-31
VICT,2021,C1,18.12,2021-12-31
VICT,2022,A1,438598.7,2022-12-31
VICT,2022,A2,378939.57,2022-12-31
VICT,2022,E1,59659.12,2022-12-31
VICT,2022,P1,25355.22,2022-12-31
VICT,2022,P2,11415.24,2022-12-31
VICT,2022,P3,13939.98,2022-12-31
VICT,2022,P4,5199.45,2022-12-31
VICT,2022,P5,10478.38,2022-12-31
VICT,2022,P6,8661.05,2022-12-31
VICT,2022,P7,6062.73,2022-12-31
VICT,2022,L1,231364.14,2022-12-31
VICT,2022,D1,354639.8,2022-12-31
VICT,2022,R1,16.29,2022-12-31
VICT,2022,C1,18.14,2022-12-31
VICT,2023,A1,470438.78,2023-12-31
VICT,2023,A2,408824.94,2023-12-31
VICT,2023,E1,61613.84,2023-12-31
VICT,2023,P1,27035.26,2023-12-31
VICT,2023,P2,10459.66,2023-12-31
VICT,2023,P3,16575.61,2023-12-31
VICT,2023,P4,5612.39,2023-12-31
VICT,2023,P5,10929.16,2023-12-31
VICT,2023,P6,11258.83,2023-12-31
VICT,2023,P7,7881.18,2023-12-31
VICT,2023,L1,276025.94,2023-12-31
VICT,2023,D1,384947.73,2023-12-31
VICT,2023,R1,13.71,2023-12-31
VICT,2023,C1,19.84,2023-12-31
VICT,2024,A1,518905.47,2024-12-31
VICT,2024,A2,461572.97,2024-12-31
VICT,2024,E1,57332.5,2024-12-31
VICT,2024,P1,27705.24,2024-12-31
VICT,2024,P2,15039.85,2024-12-31
VICT,2024,P3,12665.39,2024-12-31
VICT,2024,P4,4613.68,2024-12-31
VICT,2024,P5,7818.96,2024-12-31
VICT,2024,P6,9460.11,2024-12-31
VICT,2024,P7,6622.08,2024-12-31
VICT,2024,L1,306278.72,2024-12-31
VICT,2024,D1,434300.27,2024-12-31
VICT,2024,R1,9.5,2024-12-31
VICT,2024,C1,20.27,2024-12-31
VICT,2025,A1,577899.37,2025-12-31
VICT,2025,A2,502621.62,2025-12-31
VICT,2025,E1,75277.75,2025-12-31
VICT,2025,P1,42084.0,2025-12-31
VICT,2025,P2,14430.17,2025-12-31
VICT,2025,P3,27653.84,2025-12-31
VICT,2025,P4,8787.01,2025-12-31
VICT,2025,P5,17687.56,2025-12-31
VICT,2025,P6,18753.3,2025-12-31
VICT,2025,P7,13127.31,2025-12-31
VICT,2025,L1,363225.42,2025-12-31
VICT,2025,D1,455510.16,2025-12-31
VICT,2025,R1,12.25,2025-12-31
VICT,2025,C1,18.96,2025-12-31
